principal_comps,coef
258.0,-0.012033548134246327
259.0,0.002041498651172689
260.0,-0.017904085245397
261.0,-0.0031373364723162166
262.0,-0.018860789625663708
263.0,0.001412351773090722
264.0,0.0057088552558163625
265.0,-0.0060896308756707845
266.0,0.0024152272364807168
267.0,0.008213207880442774
268.0,-0.01783153139442801
269.0,-0.010332903568616039
270.0,0.0064326533805325395
271.0,0.002188797618251489
272.0,0.013923085878531754
273.0,0.013351059147869887
274.0,0.011475372205813576
275.0,0.004225335575062862
276.0,0.01266985039428154
277.0,-0.01018850133208392
278.0,-0.0011535633967270117
279.0,-0.010016835028265739
280.0,0.016043089592335094
281.0,0.014743105238927315
282.0,-0.021001492626291425
283.0,-0.005610245850335802
284.0,0.0005408574157880533
285.0,-0.002293710748416036
286.0,-0.00143562179762915
287.0,-0.004282363915335539
288.0,-0.0061836389047459
