principal_comps,coef
129.0,0.017534487970188476
130.0,-0.005109881504312279
131.0,0.0026274332321520083
132.0,0.003270212595636234
133.0,0.0038398247501569348
134.0,-0.00037898869803258814
135.0,-0.00775451300203627
136.0,-0.0008025809422542425
137.0,-0.005426695944685184
138.0,0.007416161726572835
139.0,-0.005622912839498099
140.0,0.005162402124906401
141.0,0.008922646897512983
142.0,-0.00447026715374743
143.0,0.007481348819454236
144.0,0.008671219941683813
145.0,0.008109905323774994
146.0,0.0016421214362845194
147.0,-0.02280056251661333
148.0,0.017853843823385687
149.0,0.007334548810359747
150.0,-0.0093233018516153
151.0,-0.0012856146518113358
152.0,0.006522641457695797
153.0,-0.0037336771073001184
154.0,0.0013591180944979298
155.0,-0.00506147309605307
156.0,-0.008195546154879085
157.0,-0.0009080091492636959
158.0,-0.0027751499973263285
159.0,0.00012723824558543058
160.0,-0.006536567516411203
161.0,-0.0015451929599298634
162.0,0.005444278126317954
163.0,-0.005844282877695399
164.0,-0.0068876031017696335
165.0,0.010569167949914344
166.0,0.0031106648398037066
167.0,0.00034983657741119337
168.0,0.0085764139900063
169.0,-0.009135066101640284
170.0,-0.010684615218245937
171.0,-0.0073496863546014335
172.0,0.0032562567094450274
173.0,0.006551870266485932
174.0,0.0008816254819821914
175.0,0.001084032628909486
176.0,0.0010378224731600134
177.0,-0.016624728695963518
178.0,-0.0017988110732642948
179.0,-0.00039502855014907795
180.0,0.006482931353443167
181.0,0.0046950660093497045
182.0,0.003892022340872647
183.0,0.002889858708130145
184.0,0.0156481245752606
185.0,-0.0018457016401193908
186.0,0.010573772260199675
187.0,-0.00275423890675201
188.0,0.013358022266771841
189.0,-0.0025143952384260714
190.0,0.003777497475622026
191.0,0.0017053031963213804
192.0,-0.010128058545951984
193.0,-0.011295574396968096
194.0,-0.015794622802397795
195.0,0.0034631636498322627
196.0,-0.010107381592934585
197.0,0.008536689320526411
198.0,-0.01017634878418142
199.0,0.012270494871077765
200.0,-0.003139982890568236
201.0,0.004919675341285531
202.0,0.005188826619461571
203.0,0.0030193621505717615
204.0,0.00960482922370598
205.0,0.005789250473176268
206.0,-0.015445531168413995
207.0,0.007944591496479511
208.0,-0.005220752489391049
209.0,-0.0022176044358022534
210.0,-0.011516779634140668
211.0,-0.019118971682276296
212.0,0.004571295573150079
213.0,-0.0008890483865566126
214.0,0.001224854598880743
215.0,-0.004563355781260749
216.0,-0.0011274817229944053
217.0,0.00341639073960649
218.0,0.0028892748100917422
219.0,0.01418708292270882
220.0,-0.009777890669303466
221.0,-0.0015761366394014173
222.0,0.008366861180635034
223.0,-0.0006949209073987483
224.0,-0.0017940962746959234
225.0,0.0012457907206261303
226.0,-0.007879728836042788
227.0,0.004378569941086827
228.0,-0.01172322404045831
229.0,-0.005099065708155654
230.0,-0.0025994504539033317
231.0,0.008530281348912833
232.0,0.016930913894130494
233.0,-0.004176614882496613
234.0,0.005650818955373838
235.0,0.0034979758141954
236.0,-0.0011847595551711663
237.0,0.010696938380041226
238.0,-0.006221300114620163
239.0,0.0008134969079974963
240.0,0.010027031393049887
241.0,-0.009642330002481202
242.0,-0.00588460487119946
243.0,0.004131135357146626
244.0,-0.004141403177707167
245.0,-0.012035233163870498
246.0,-0.008025407087270488
247.0,0.006446520586558473
248.0,0.008699219760009548
249.0,0.003810917357957274
250.0,-0.0027226475907956445
251.0,-0.004788348471103968
252.0,-0.0033002767004746392
253.0,-0.00591667768798551
254.0,0.009015189759123122
255.0,-0.0027679169990795227
256.0,-0.01150969437772806
257.0,0.011399918886096504
258.0,-0.01508534122141411
259.0,0.012634376687691745
260.0,-0.004563975629853582
261.0,0.006554365656129512
262.0,-0.011882075303414714
263.0,0.0015356628023110877
264.0,-0.0012258698544204466
265.0,-0.005760296148918244
266.0,-0.0026926557022864386
267.0,0.002002292083295025
268.0,0.0034737383280091143
269.0,-0.002279546804255023
270.0,-0.009044937416144653
271.0,-0.00411729014353061
272.0,0.009356200415260042
273.0,0.005321377098492516
274.0,0.0030416803046917655
275.0,0.006707770178706816
276.0,-0.007455523183137559
277.0,-0.002684115880772899
278.0,0.005199581322227108
279.0,-0.007755217528332475
280.0,0.015201147206181367
281.0,0.013753687028085132
282.0,-0.016195958378759808
283.0,-0.0035321811656576526
284.0,0.0035293107262198828
285.0,-0.004228384214093078
286.0,0.011177387737049967
287.0,0.01240652616434018
288.0,-0.003274274134714681
