principal_comps,coef
93,-0.005589776941182163
94,0.0
95,0.010247114579883358
96,0.0
97,-0.0
98,-0.006088707826562416
99,-0.002917946981621487
100,-0.0
101,-0.003607095796038928
102,0.00913775680376967
103,0.00296487307260088
104,0.004109159756220491
105,-0.0
106,-0.0015168767138934694
107,-0.0043363185802916225
108,0.012945197469221839
109,0.0034583239118008736
110,0.006636204494703043
111,0.0008071441956886663
112,0.0
113,0.004419859173917843
114,-0.00175674374161893
115,-0.00495051746296526
116,0.007265959466406306
117,0.004399992974608122
118,-0.009852202121828258
119,-0.006439549379449297
120,-0.004646826206071221
121,0.00015575181346469072
122,0.000325037437440656
123,0.003206027277784661
124,0.004538661034919643
125,0.003593504138435069
126,-0.0
127,0.003227127691102645
128,0.0004596518325396676
129,0.002067251564316399
130,0.004573729737512898
131,-0.0009846841361006188
132,-0.0018907838739618795
133,0.0019432492863319239
134,0.0074994765290119164
135,-0.0012315479120901351
136,0.0003869068779135006
137,0.0017766941404891174
138,-0.0
139,-0.0
140,-0.008651779548095324
141,0.0031369696812127215
142,0.007674453622162733
143,0.0
144,-0.0
145,0.003573325120987178
146,-0.0
147,-0.0
148,-0.009006182892888992
149,-0.0
150,0.007689377000139772
151,-0.013190573044779602
152,-0.002792943224431775
153,-0.00538493547559405
154,-0.000579785930525459
155,0.0012286095557610193
156,1.4428514468311514e-05
157,0.0
158,0.0044296197887108675
159,0.003651818174456457
160,0.0
161,-0.007468206552717006
162,0.0
163,-0.0005671039465825489
164,0.0
165,-0.010615770080876706
166,0.0017452236528693375
167,0.0
168,0.0008192414813835804
169,-0.004792680413435297
170,0.0016042633061100337
171,0.0008262067529265467
172,0.006022171655183841
173,0.0015396632791583832
174,0.009200360469480102
175,0.0
176,0.0020070308225367465
177,-0.003126930680275444
178,-0.0
179,-0.010610682709810347
180,0.008046599411823787
181,-0.0
182,0.004454753104940371
183,0.004266274962235597
184,0.007149560950739657
185,-0.0015257029653022427
186,0.0030832324558015566
187,0.0004411006824069415
188,-0.008148817898929317
189,-0.00014301976244530262
190,-0.011049648222541012
191,0.006519155299240102
192,0.0
193,-0.005177751984817372
194,0.0
195,-0.0
196,-0.007807468982656174
197,-0.004022585899325535
198,-0.011527286749479526
199,0.0014643046501900243
200,-0.009666361802603564
201,-0.0
202,0.0
203,0.0
204,0.004229974543760868
205,-0.0
206,0.0019092182152392549
207,0.004055711795644515
208,0.021139614617260258
209,-0.001936543967320937
210,0.012239988363944982
211,0.012554558422382251
212,-0.002270663492078708
213,0.003278497517468608
214,0.0
215,0.005518615413454594
216,0.0
217,0.0
218,-0.0053101251405314005
219,0.0
220,-0.0
221,-0.0
222,0.0
223,-2.503615826061025e-05
224,0.0
225,0.011318117989093903
226,-0.0037254008515430286
227,0.0020306474379380604
228,0.000608723235482022
229,-0.0003661458989264739
230,-0.0
231,-0.005925483513858678
232,0.003884086484273765
233,0.008018523435043763
234,-0.0
235,0.006351266618729715
236,0.0
237,-0.0026480103765107984
238,0.0
239,-0.004019406664925486
240,0.0
241,-0.007395744924229687
242,-0.004951290162375225
243,-0.0
244,0.006078664696076695
245,-0.01234188926148613
246,-0.0005009093591464862
247,0.0
248,0.011335397097298548
249,0.010786389773243102
250,-0.0
251,-0.0037334552314367358
252,-8.641088026051703e-06
253,0.0
254,0.0
255,0.0032552936070591476
256,0.0
257,0.01329420457270851
258,-0.0019906968656155633
259,-0.006918793660904201
260,0.0
261,-0.012233389890200586
262,-0.0
263,-0.013014965929410354
264,0.0
265,0.0009664841088764768
266,-0.0013116826967095486
267,0.0
268,0.0031796071674594847
269,-0.011874339633569011
270,-0.005019394188795773
271,0.0014430783019999424
272,0.0
273,0.008180131864224767
274,0.007638251776494955
275,0.005887677129723377
276,0.0
277,0.006908938950500392
278,-0.004630695566382426
279,-0.0
280,-0.00443472545386141
281,0.0098486469422345
282,0.00863225063418736
283,-0.014196095495172823
284,-0.00032281037143083274
285,0.0
286,-0.0
287,-0.0
288,-0.0
289,-0.0006634938451994338
