,features,coef
81,GG391,-0.002825685203012726
82,GG392,-3.418068921294537e-05
83,GG393,0.0060938592950186676
84,GG394,8.795252480009105e-05
85,GG395,-0.0008352193822097238
86,GG396,0.010697686660920809
87,GG397,-0.0040426969096427415
88,GG597,-0.0015047989925267707
89,GG27,0.008707633791397293
90,GG28,-0.001273710090977303
91,GG231,-0.0037132663874800053
92,GG232,0.005140541027968894
93,GG233,-0.002214151460714501
94,GG234,0.010170555031003073
95,GG235,-0.001687615274512359
96,GG236,0.0036158522771584664
97,GG255,-0.008629037113249008
98,GG256,-0.020350371170165128
99,GG257,-0.004315031852527072
100,GG258,0.003493782778035255
101,GG259,0.0029115608902714777
102,GG260,-0.0027555326201997386
103,GG261,0.002908919996549691
104,GG262,-0.007721890789182688
105,GG263,0.0017924771012975827
106,GG264,-0.011537934862065833
107,GG265,0.0013614464397258019
108,GG266,0.002814819987271778
109,GG267,0.00034152742866934167
110,GG268,0.0018896603067412874
111,GG269,-0.003484802917308478
112,GG270,-0.004582229903049226
113,GG271,0.004713833055982589
114,GG272,0.0032091205126552795
115,GG273,0.0037204788276554573
116,GG274,0.0038498532177797112
117,GG275,0.0017711218440694936
118,GG276,-0.014161681544335092
119,GG277,0.0017069942559221566
120,GG278,-0.0007745763117398144
121,GG279,-0.001070301509775988
122,GG280,-0.0028022483871986666
123,GG281,0.022464322457431164
124,GG282,0.0034155381803534094
125,GG283,-0.0047519476379529
126,GG284,-0.0007698066468035136
127,GG285,-0.002953520964255711
128,GG286,0.0036710336085403203
129,GG287,0.005472341701734828
130,GG288,0.011965987507873036
131,GG289,0.0004140803388443734
132,GG290,0.015550744386844294
133,GG291,-0.01811037311024976
134,GG292,-0.0026397575100288663
135,GG293,-0.000875332603041709
136,GG294,-0.0012577872713545732
137,GG299,0.00245137980519427
138,GG300,-0.003318141516468535
139,GG301,-0.002903761389162926
140,GG302,-0.004933945503884493
141,GG303,-0.007297546045667545
142,GG304,-0.0007516527372423316
143,GG305,-0.0005081221557439591
144,GG306,0.0006054534926883011
145,GG307,0.002992479821457561
146,GG308,0.0027451009724113584
147,GG309,-0.012490902274148546
148,GG310,0.004473758861987687
149,GG311,-0.001301179920222347
150,GG312,0.0037314003899734677
151,GG313,-0.0024359228370670937
152,GG314,-0.00944223721820687
153,GG315,-0.004470177939110089
154,GG316,0.0054792780899787985
155,GG317,-0.0002197146158110959
156,GG318,0.006163270624986148
157,GG319,-0.00893221912981813
158,GG320,-0.00026726395451365844
159,GG321,0.009413069053896397
160,GG322,-0.0077199260706801755
161,GG323,0.002532022509629781
162,GG324,0.013714397920159832
163,GG325,-0.003942386859523203
164,GG326,0.006619047307723545
165,GG327,0.0017645578385694569
166,GG328,0.0071173361844042715
167,GG329,-0.009723551571990122
168,GG330,8.790326370715449e-05
169,GG331,-0.001292831949621966
170,GG332,-0.0008391900276886444
171,GG333,0.0050455489102920505
172,GG334,0.001018855953502196
173,GG335,0.0018266693413970274
174,GG336,0.006951838833522564
175,GG337,-0.0022957375377686525
176,GG338,-0.010141169480833908
177,GG339,-0.002630176971519978
178,GG340,-0.0033018741660440867
179,GG341,-0.0010334967783681157
180,GG342,0.0017999912391449494
181,GG343,0.0033200221812211394
182,GG344,0.004264084055767189
183,GG345,-0.009183650783133943
184,GG346,0.009050324544537847
185,GG347,0.006009301096454971
186,GG348,-0.002334131625885142
187,GG349,0.010202126380004213
188,GG350,0.004485634613073268
189,GG351,-0.028680909720602072
190,GG352,0.007736341667481726
191,GG353,0.010819937856653994
192,GG354,-0.004656922176269598
193,GG355,-0.004640848755014635
194,GG356,0.004905568342725552
195,GG357,8.197842277399671e-05
196,GG358,-0.0065456675341385
197,GG359,0.030619634522329353
198,GG360,-0.0022035607737471343
199,GG361,0.009355605733427346
200,GG362,0.0016282496088762589
201,GG363,0.002673060788311607
202,GG364,0.020301223771208906
203,GG365,-0.007707965766081056
204,GG366,0.011949887172437237
205,GG367,-0.005880976649068535
206,GG436,-0.0012398984540133422
207,GG437,0.0037431948828187435
208,GG438,0.0036212481715295944
209,GG439,-0.010491579269404281
210,GG440,0.0011236358499407432
211,GG441,-0.0036238495852476196
212,GG442,-0.007654691276307992
213,GG443,-0.009653857705435835
214,GG444,0.0008158570415166123
215,GG445,0.010609756176047227
216,GG446,-0.007183572159123297
217,GG447,-0.005825032261134702
218,GG634,0.0020626307457339323
219,GG635,0.01356442873424214
220,GG636,-3.891265480523293e-05
221,GG637,0.015763528678741996
222,GG638,-0.012566232347122189
223,GG639,-0.010499013911368342
224,GG640,-0.011483335884881297
225,GG641,-0.006552571126285323
226,GG642,0.02523993318025552
227,GG643,0.013328036786569004
228,GG644,0.017366510423662527
229,GG645,0.04499014596931197
230,GG646,-0.00692186753366192
231,GG647,-0.008175216673740143
232,GG648,0.0060932647881663665
233,GG649,0.01941286344955883
234,GG650,-0.03864747359874548
235,GG651,-0.005674426304407074
236,GG652,0.005249276213823894
237,GG653,0.003115204703589756
238,GG654,-0.010907605597860899
239,GG655,-0.001602372983541233
240,GG656,-0.010096621360728874
241,GG657,0.03877992803882005
242,GG479,-0.002930247551541165
243,GG480,-0.0037148071333185703
244,GG481,0.008867554365709957
245,GG482,0.010457375895545112
246,GG483,0.001261727216495968
247,GG484,-0.010318903820202351
248,GG485,-0.017185519663494287
249,GG503,0.01186385109004744
250,GG504,0.010367176522070257
251,GG505,0.010314890540429021
252,GG506,0.006496259443126026
253,GG507,0.012742320417639282
254,GG508,0.029265412397003608
255,GG616,-0.006803401122115905
256,GG617,-0.004825771473917781
257,GG618,-0.02417120086768597
258,GG619,0.0006110496286200577
259,GG620,0.004371260273170402
260,GG621,0.002624327437487717
261,GG622,0.003745880380969762
262,GG623,-0.0025740851536735984
263,GG624,0.0033354752841615568
