,features,coef
144,AA1324,0.002613983960073128
145,AA1325,-0.003777830645980758
146,AA1326,0.010268763225689165
147,AA1327,-0.0033849328411218655
148,AA1328,0.005264525603587532
149,AA1452,-0.011594077596952964
150,AA1453,0.01191011181249576
151,AA1454,-0.00043537872389829086
152,AA1455,0.006153643377111793
153,AA1456,0.0034819026306580824
154,AA1457,-2.510886124153927e-05
155,AA1458,0.003539672586167287
156,AA1459,0.0018035060990489104
157,AA1460,-0.0035769248112921806
158,AA1461,-0.00047160318374010746
159,AA1462,-0.005541025951211026
160,AA1463,-0.03171594425064168
161,AA1464,0.007526022409027435
162,AA1465,-0.003982427426922641
163,AA1466,0.016191818794297895
164,AA1467,-0.011554625071331818
165,AA1468,0.0035838930822244307
166,AA1469,0.006046056699303616
167,AA1470,0.012660947460464318
168,AA1471,0.026668434224297512
169,AA1472,-0.0059950839071855975
170,AA1473,0.008334010906949924
171,AA1474,-0.004758788190964982
172,AA1475,-0.0047850934887320295
173,AA1476,0.004568841470094573
174,AA1477,-0.011279450922640252
175,AA1478,-0.01466893605737203
176,AA1479,-0.010075469764162941
177,AA1480,-0.00823352147833483
178,AA1481,-0.0034257747334770832
179,AA1482,-0.014832433073034723
180,AA1483,-0.013422640291502363
181,AA1484,-0.00323447619690974
182,AA1485,-0.0034521254049765093
183,AA1486,0.0017223835956957536
184,AA1487,-0.0024775911939247395
185,AA1488,-0.012202119386129228
186,AA1527,0.02365827175807782
187,AA1528,-0.009860480882611312
188,AA1529,-0.00036689307147595067
189,AA1530,0.00938127238644753
190,AA1531,0.0070123120254112145
191,AA1532,0.0015996009845335593
192,AA1533,-0.007321754883417806
193,AA1534,-0.0014353942068867857
194,AA1535,-0.00044359577211466536
195,AA1536,-0.004497579842856343
196,AA1537,-0.007806513531258146
197,AA1538,0.009235203015197996
198,AA1539,-0.01065602223141276
199,AA1540,-0.007963220571563484
200,AA1541,-0.002531814178336035
201,AA1545,-0.0008156057789234139
202,AA1546,0.008561278096146669
203,AA1547,-0.000113527302639721
204,AA1548,0.015368344121303883
205,AA1549,0.0006053376175194497
206,AA1550,-0.011223124589468456
207,AA1551,-0.005177157561740928
208,AA1552,0.024980300551051434
209,AA1553,-0.0004797151647522738
210,AA1554,0.009135561765757562
211,AA1555,-0.004167312673961065
212,AA1556,-0.0011584076307662524
213,AA1557,-0.008271826503505646
214,AA1558,0.004964104162301434
215,AA1559,0.001096355214095293
216,AA1560,0.009733477502821785
217,AA1561,0.0002755979763986267
218,AA1562,0.004837120834317224
219,AA1563,-0.005442662965239481
220,AA1564,0.009073085645469704
221,AA1565,0.006472706052504421
222,AA1566,0.001607536649058672
223,AA1567,0.003290851665345026
224,AA1568,-0.0030859986365411023
225,AA1569,-0.0010325443191583263
226,AA1570,-0.0026580135824661216
227,AA1571,0.004141048696535651
228,AA1572,-0.006462957833433263
229,AA1573,-0.0023166282544384567
230,AA1574,-0.0034541456297311583
231,AA1575,0.00035862285179079855
232,AA1576,0.0004785631571515089
233,AA1577,0.004204480502998985
234,AA1578,-0.005529372619274996
235,AA1579,-0.008415901214019791
236,CC909,0.008004951679497347
237,CC910,-0.016167957061958362
238,CC911,-0.0018483332364681198
239,CC912,-0.0017047882393698625
240,CC913,0.008149941107616741
241,CC914,-0.0024741970867697884
242,CC915,0.006134207963175356
243,CC917,0.023834388715355773
244,CC918,-0.0030182305823424848
245,CC919,-0.006945284609463547
246,CC920,0.012622512111224166
247,CC921,-0.006563302030050007
248,CC922,0.012551073727032009
249,CC923,-0.006911062375697784
250,CC924,0.0009382548288931706
251,CC925,-0.006701293325716132
252,CC926,-0.0028331344300914
253,CC927,-0.001181912089758268
254,CC928,0.0016285610855608082
255,CC929,-0.012484533132836553
256,CC935,-0.0012373359902007179
257,CC936,0.0031918533263106683
258,CC937,0.00038540258673433166
259,CC940,0.002829799080334343
260,CC941,-0.005331849117464658
261,CC942,0.0033814674483264064
262,CC943,0.006804217259753639
263,CC944,-0.005501745190926666
264,CC945,-0.00015813025645851483
265,CC946,-0.004526282332770427
266,CC948,-0.0014886483011976913
267,CC949,-0.00012877250815904922
268,CC950,0.012128739355133783
269,CC951,-0.0015591901036920398
270,CC952,0.0026820284633712293
271,CC953,-0.004574699015413435
272,CC954,0.005292339176293003
273,CC956,-0.008748664308990607
274,CC957,0.015789660822682385
275,CC958,0.00253566406968684
276,CC959,0.008492875679533118
277,CC960,-0.0037712371935876773
278,CC961,0.011210346542173674
279,CC962,0.004005241720374475
280,CC964,-0.013145591296909894
281,CC965,0.015007815288550361
282,CC966,-0.003169238312760142
283,CC967,-0.003317159652357433
284,CC968,0.010980899040535907
285,CC969,0.013631147948361445
286,CC970,-0.0009354961293071831
287,CC1067,0.0018881287962102156
288,CC1068,0.0018881287962102481
289,CC1069,-0.007762291422478876
290,CC1070,-0.023626597063520036
291,CC1071,0.0033678379121843648
292,CC1072,-0.0026373050100114166
293,CC1073,-0.0041676330141634035
294,CC1074,0.004898123764532894
295,CC1156,-0.014789355972104668
296,CC1157,0.015622093220003777
297,CC1158,0.006259114058515355
298,CC1159,-0.004890973514237017
299,CC1160,-0.008681421100865661
300,CC1161,0.009134475841714014
301,CC1162,0.01038476388023981
302,CC1163,-0.002333531298323561
303,CC1164,0.007611559009679218
304,CC1165,-0.005071357430104015
305,CC1166,0.0038549542697365836
306,CC1167,0.002337501556027731
307,CC1168,0.007763741435311592
308,CC1169,0.02675448689716261
309,CC1170,0.02224492386718436
310,CC1171,-0.0063298648615708955
311,CC1172,0.009490331250301683
312,CC1173,-0.0003670988303857946
313,CC1174,-0.005093361773308349
314,CC1175,0.012103669609400097
315,CC1176,0.002969615420366205
316,CC1177,0.008066396473780756
317,CC1178,-0.007879766856761825
318,CC1179,-0.0018919007500823475
319,CC1180,-0.003544137521143427
320,CC1181,0.00423749843066269
321,CC1192,-0.00472542974490916
322,CC1193,0.010469210698348901
323,CC1194,-0.014751727355045235
324,CC1195,0.0061477971732724545
325,CC1196,0.0029877062296282237
326,CC1197,-0.0023441584459625354
327,CC1198,-0.005253780193106633
328,CC1199,0.0034413147407821765
329,CC1200,0.006140201921499772
330,CC1201,-0.0032880352644193748
331,CC1202,0.0028597459136726483
332,CC1203,-0.005909733770949461
333,CC1204,-0.002967087743118955
334,CC1205,0.014986138243702396
335,CC1206,0.006443573794904732
336,CC1207,0.01094644948517429
337,CC1208,-8.44594449913071e-05
338,CC1209,0.0025511303025095968
339,CC1210,-6.982908270758946e-05
340,CC1211,-0.003798753298349855
341,CC1212,-0.0018018855103803049
342,CC1213,-0.0016540668444801647
343,CC1214,0.002839631225200777
344,CC1215,-0.001218832091379074
345,CC1216,-0.0023651689075971406
346,CC1217,0.0038234050156235305
347,CC1218,0.0020213725135829674
348,CC1219,0.00089281987469467
349,CC1220,-0.001538143315739746
350,CC1224,0.0033707897208090564
351,CC1225,-0.007060549124692108
352,CC1226,-0.0027679842580576415
353,CC1227,0.00948714217367411
354,CC1228,-0.003205270437978547
355,CC1229,0.004786150350478285
356,CC1230,0.0011758576537234259
357,CC1231,0.021193288060607798
358,CC1232,-0.02637867527715254
359,CC1233,-0.020889708026633338
360,CC1234,0.013773929136039616
361,CC1235,0.01724260591637946
362,CC1236,-0.010682688062790168
363,CC1237,0.011496129771762894
364,CC1238,-0.007188726014850354
365,CC1239,0.004241837689613639
366,CC1240,-0.004488187296155623
367,CC1241,6.131182448891864e-05
368,CC1242,0.004283407525838038
369,CC1243,-0.003941423583151169
370,CC1244,-0.00023402351291075237
371,CC1245,-0.0034964086408560517
372,CC1246,0.0009731770413992412
373,CC1247,0.002647643769085989
374,CC1248,-0.0029712427439022426
375,CC1250,-0.008559583839897201
376,CC1251,0.002702775219959419
377,CC1252,-0.019548658364089453
378,CC1253,-0.005143675706492497
379,CC1254,-0.0010008488559746943
380,CC1255,0.00115186432287075
381,CC1256,0.0017620252762459284
382,CC1257,0.008220185490987585
383,CC1258,-0.019299971875867458
384,CC1259,0.007909367497503027
385,CC1260,-0.0043672920186183465
386,CC1261,0.0032816746562730568
387,CC1262,0.014735964012017487
388,CC1263,-0.011841168263952673
389,CC1264,-0.0246648525169388
390,CC1265,-0.01601963336397418
391,CC1266,0.015432226782922488
392,CC1267,0.018130321364686616
393,CC1268,0.018238622281700485
394,CC1269,-0.027465378206233126
395,CC1270,0.012521977363061175
396,CC1271,0.002373781390401097
397,CC1272,0.002577931934163744
398,CC1273,0.007319612180982689
399,CC1274,0.012359230940045911
400,CC1275,0.00657581636914387
401,CC1276,-0.002687196913649665
402,CC1277,-0.0004986424467270049
403,CC1278,-0.00017243962292088537
404,AA99,-0.000853680525113172
405,AA105,-0.002167224241766401
406,AA111,-0.00010787993959492906
407,AA117,-0.0006694159762031273
408,AA123,0.0011353338686308564
409,AA129,-0.0010193309011364976
410,AA135,0.002001348110427593
411,AA141,-0.006451548825266894
412,AA163,-0.0042438160907030485
413,AA1128,-0.0030467383508427977
414,AA1129,0.005620633153849268
415,AA1130,0.000854810101440662
416,AA1131,-0.0026454817186282297
417,AA1161,-0.004588888037897862
418,AA1162,-0.004819045496312477
419,AA1163,-0.003096441168230488
420,AA1164,-0.004075515720994002
