principal_comps,coef
107,-0.007903641558741036
108,-0.0
109,0.0027628520291542243
110,0.006938585139657942
111,-0.0
112,0.0031612127981180717
113,-0.0
114,0.004684282073552325
115,-0.00187872752940069
116,-0.024034287203187458
117,0.0
118,-0.009209462107156691
119,0.0
120,0.0002881819918584781
121,0.0
122,-0.007354346497227669
123,0.0
124,0.0
125,-0.0010966290954708261
126,-0.0
127,0.005386913700999953
128,-0.0
129,-0.0016070033455829636
130,0.015098666298126518
131,-0.0031175780774263667
132,0.0007261902127262242
133,0.0013321641406838273
134,0.0018645984990037364
135,-0.0
136,-0.005590925755363531
137,-0.0
138,-0.00332928862370271
139,0.005211268859646431
140,-0.0034746464573330617
141,0.0030119922988484245
142,0.006602702807625066
143,-0.002327736270815631
144,0.005198693246093814
145,0.006334360602268855
146,0.005777374993794639
147,0.0
148,-0.019803899742517
149,0.01505145907066207
150,0.004969975518845934
151,-0.0068691231219418095
152,-0.0
153,0.004163560305076803
154,-0.001487064646213802
155,0.0
156,-0.002732445335088909
157,-0.005695289356199014
158,-0.0
159,-0.00048017388704750367
160,0.0
161,-0.004039950991734663
162,-0.0
163,0.0029588795278617745
164,-0.0033119932650988457
165,-0.004294732820907123
166,0.007790409480872855
167,0.0006769823106340486
168,0.0
169,0.005844345961599805
170,-0.006336943872091956
171,-0.0077992171425881945
172,-0.004627833815188585
173,0.0007182096281487941
174,0.003807203794290814
175,0.0
176,0.0
177,0.0
178,-0.013275828587163932
179,-0.0
180,-0.0
181,0.0036241130211327895
182,0.0019268585146232976
183,0.0011419710324598676
184,0.00018619974364947355
185,0.012228769063019828
186,-0.0
187,0.007387709619662788
188,-0.0
189,0.009982316858387727
190,-0.0
191,0.0009051180896517745
192,0.0
193,-0.006864449956809872
194,-0.007930010755707182
195,-0.01214879261302006
196,0.0005103117918641078
197,-0.006752014944194649
198,0.005259717026936598
199,-0.0067526269496919165
200,0.008711881820839231
201,-0.00010626594530189001
202,0.0017659873991526685
203,0.002010171223376359
204,0.0
205,0.006111766823696225
206,0.002494429496210543
207,-0.01150608386581273
208,0.004458564780602717
209,-0.0018699353439889169
210,-0.0
211,-0.007742095991297245
212,-0.014837316210974364
213,0.0012042487827653699
214,-0.0
215,0.0
216,-0.0011383021607144802
217,-0.0
218,1.0045437394277867e-05
219,0.0
220,0.009998922893910958
221,-0.00588196353520771
222,-0.0
223,0.004511710739360936
224,-0.0
225,-0.0
226,0.0
227,-0.003962415996923722
228,0.0006746865351187541
229,-0.007473398953276972
230,-0.0013240217735385948
231,-0.0
232,0.004462813164075845
233,0.012232714307896565
234,-0.00038931199901366366
235,0.001718222665159017
236,0.0
237,-0.0
238,0.006319468303267884
239,-0.002148532735649172
240,0.0
241,0.005590165290228059
242,-0.005216836689605772
243,-0.0017341888291618898
244,0.0001028313863499205
245,-8.594334781149143e-05
246,-0.00731946079063205
247,-0.003599682444694945
248,0.0021363006147296936
249,0.004172104029838106
250,0.0
251,-0.0
252,-0.0004931613038960324
253,-0.0
254,-0.0014982694158357833
255,0.004315406936252387
256,-0.0
257,-0.006513277643053282
258,0.006380939903432792
259,-0.009706490944424844
260,0.007433029389447729
261,-5.754343206619799e-05
262,0.0018159206112294958
263,-0.006655020588175471
264,0.0
265,-0.0
266,-0.001011947965448457
267,-0.0
268,0.0
269,0.0
270,-0.0
271,-0.0038117477383894575
272,-0.0
273,0.004043248107810037
274,0.00036776741841796
275,0.0
276,0.0015627069117347494
277,-0.0021974410424792363
278,-0.0
279,0.00010956336761339314
280,-0.0023942526640379214
281,0.009089338913457388
282,0.007740645445694131
283,-0.00987098634869036
284,-0.0
285,0.0
286,-0.0
287,0.0052159975061762025
288,0.006290002686895909
289,-0.0
