,score
159,1.130520756500901
264,1.130048119367789
132,1.1299589396493694
216,1.129392469926588
261,1.1281697047768433
101,1.127279131604302
79,1.1258971809833225
57,1.125056130098309
125,1.1248344402760464
118,1.120886519682468
77,1.1205059385689424
88,1.1194955276531344
33,1.1193830152962603
155,1.1191243179008992
72,1.118641778164512
220,1.116932143250685
212,1.116906816478322
251,1.1166460400493905
215,1.111834029747369
30,1.1117902340276233
158,1.1117191029935527
115,1.1104293710241078
75,1.109978551020585
203,1.1099275059001925
204,1.1092772096219843
205,1.109128150260207
92,1.1090623547281346
254,1.108888598998147
235,1.108160354192157
26,1.1050170583017886
276,1.104544532458929
67,1.104242823269484
200,1.1033892098022815
40,1.102620080437552
153,1.1010039156559466
219,1.0985792561079197
161,1.0968540857063251
120,1.0962689990939647
248,1.094687151834084
202,1.094678393875226
2,1.0940757571021813
109,1.0931180976858903
100,1.0928970326976386
214,1.0925822103954699
114,1.0918211435696001
224,1.0911207555624047
123,1.0904731468716782
195,1.0878024162302087
84,1.0870939830464774
111,1.0870883232959807
65,1.086836457933317
28,1.0865477994715418
243,1.085709799870217
151,1.0856128623229713
287,1.085030842467274
165,1.0845650335693906
278,1.0841256864985171
39,1.0841243244425374
59,1.082223635416768
221,1.0811738250272551
97,1.080673172105922
245,1.0802432749290136
20,1.0802022042329178
259,1.0801912657513617
181,1.0801681115581423
142,1.0799802060880084
286,1.0784329706991174
191,1.0762930767173493
249,1.0740590008541389
112,1.0739514590138648
143,1.0736168296177935
78,1.0732727684108094
263,1.0727690596017343
49,1.0724512451051238
85,1.0718340886364472
44,1.0710021869840882
96,1.070668344175622
166,1.0703795740538091
217,1.0690911984857017
64,1.067657611167709
140,1.0674228046216925
194,1.0658360863073264
257,1.063777587337597
240,1.0633967428820164
110,1.062511047286095
239,1.0624502485014413
63,1.0618467072005693
262,1.0617197955040836
234,1.0616085911398456
131,1.0613952613427982
190,1.0609124239490308
271,1.0601341410934657
265,1.058194369735411
129,1.0577348312537056
269,1.057218229918488
277,1.0571464529410168
113,1.0570796918830234
233,1.0552603930689501
138,1.0543716423288574
230,1.0532927090203124
225,1.0502857062993447
60,1.04957214039085
124,1.0494908187194525
272,1.0493098934103458
208,1.049214486838257
146,1.0483106046837576
283,1.0464612139062586
169,1.0463052571352294
152,1.0454550625932322
209,1.0448067846155116
127,1.0445007760286793
284,1.0440859536507894
229,1.0438113258330086
45,1.0429707688197445
180,1.0416229826263348
242,1.040237394581938
226,1.0400203160418937
94,1.0399370298289097
236,1.0397798781578766
149,1.0385560224197241
168,1.0383870019276846
139,1.0376481259292158
104,1.0373386714364745
199,1.0371066039731978
247,1.036737848884188
187,1.0365500517546302
182,1.0363996846057513
274,1.0360876189134218
173,1.0353091136069699
258,1.0351058908399433
238,1.034575486248953
89,1.0345556944086338
185,1.033677003795087
250,1.0330628408536362
99,1.0320218383123727
144,1.0276888851159351
157,1.0276042056448267
267,1.0269143803443443
237,1.0267362120484373
128,1.0261128932814563
172,1.0253485670713192
177,1.0236221000842707
188,1.0231933243806284
106,1.0229613443809802
266,1.022128025000929
18,1.0218784303836317
232,1.0217138949717124
35,1.01985032405494
171,1.0187532387050473
119,1.0180546141379223
275,1.0178899462196027
222,1.017053298782152
160,1.0154426294196266
246,1.0152765086624935
167,1.0141571960782612
256,1.0139177710271032
141,1.0124945814087958
192,1.011223413811908
147,1.0111486159023217
174,1.0100112303181645
36,1.007523909614384
206,1.0071453248401954
130,1.0057419196222452
145,0.994823359602682
133,0.9942970375235353
31,0.9819304197020082
241,0.9789833166698891
189,0.9755054434816038
228,0.9711329530031767
253,0.96240008866154
178,0.9611043619576205
227,0.9567887876027249
282,0.9326276574258585
105,0.9051920004456042
