,features,coef
231,AA1575,0.0020992120653148573
232,AA1576,0.010782966544355238
233,AA1577,0.0027917792805980607
234,AA1578,0.0023275592813003123
235,AA1579,0.0034578634829439243
236,CC909,-0.0016165515054462373
237,CC910,0.005811000131298141
238,CC911,0.007424478714303962
239,CC912,0.0003387044852840686
240,CC913,0.0022237578288598907
241,CC914,-0.008493504327194753
242,CC915,-0.005536093767883776
243,CC917,0.012833988114876724
244,CC918,0.0017443784479316366
245,CC919,0.0005038005397693286
246,CC920,-0.001141516290445432
247,CC921,0.0019403794538866152
248,CC922,0.003966466455783008
249,CC923,-0.010883162705512189
250,CC924,-0.00021024139048674874
251,CC925,-0.0021886156659267123
252,CC926,-0.003865577860493273
253,CC927,-0.0011917119325086777
254,CC928,-0.011340039408013567
255,CC929,-0.0044884678798186575
256,CC935,0.010724127962558179
257,CC936,0.0009945750064523484
258,CC937,0.0068674328153960325
259,CC940,0.0001753285023134224
260,CC941,0.005349553163047631
261,CC942,-0.001564069684106181
262,CC943,-0.0010561104151787064
263,CC944,-0.0031373523051648443
264,CC945,0.002752014956326957
265,CC946,0.012526347284598147
266,CC948,-0.0025363781745346148
267,CC949,0.006019104727509163
268,CC950,0.004042606942700154
269,CC951,0.009599560820229116
270,CC952,-0.006960288812909533
271,CC953,-0.022111318480848883
272,CC954,0.02477139257003947
273,CC956,-0.0014353633424882828
274,CC957,-0.005798896168424902
275,CC958,-0.004124818623030078
276,CC959,0.01254386390365611
277,CC960,0.003962344813948465
278,CC961,0.022771260219879623
279,CC962,-0.005828834510347703
280,CC964,0.000691408179039542
281,CC965,0.0041740989376958335
282,CC966,0.022437321662421385
283,CC967,0.0043342020369062885
284,CC968,-0.019862472720776084
285,CC969,-0.00785934743872279
286,CC970,0.005860867443555158
287,CC1067,-0.001697195005501648
288,CC1068,-0.0016971950055016246
289,CC1069,-0.0020061978229043674
290,CC1070,-0.010078918254046366
291,CC1071,0.010712731456007771
292,CC1072,0.006189599966770053
293,CC1073,-0.014130397835542464
294,CC1074,0.006440219728605047
295,CC1156,-0.02029155195150586
296,CC1157,0.018467799859021347
297,CC1158,0.0005456396020348999
298,CC1159,-0.009085020854324912
299,CC1160,-0.013768365492949913
300,CC1161,0.00010503410934430482
301,CC1162,0.00924313195363046
302,CC1163,-0.004903041575911036
303,CC1164,0.011362068580561394
304,CC1165,-0.010897667158264283
305,CC1166,-0.000830583959027251
306,CC1167,0.01983171700714604
307,CC1168,-0.0180165088251141
308,CC1169,0.022328406849055616
309,CC1170,-7.971361830099062e-05
310,CC1171,-0.0035054259665030655
311,CC1172,0.020161443768743022
312,CC1173,0.0025129940577757253
313,CC1174,-0.014266621639069329
314,CC1175,0.005923393256529851
315,CC1176,0.025566716274464128
316,CC1177,0.0012702469568533579
317,CC1178,-0.005225181530563293
318,CC1179,-0.0047331931507818975
319,CC1180,-0.016029095034888585
320,CC1181,-0.004779893377381926
321,CC1192,0.002648039815962627
322,CC1193,0.004018404005545193
323,CC1194,-0.0029620495780491966
324,CC1195,0.005951887724057227
325,CC1196,-0.002042283915013525
326,CC1197,0.013462685655787088
327,CC1198,-0.004425155319295214
328,CC1199,-0.0021013207054182276
329,CC1200,0.005701448435775294
330,CC1201,0.002901024369279576
331,CC1202,0.015355268297842364
332,CC1203,-0.009013116867006548
333,CC1204,-0.0031621218523036204
334,CC1205,-0.0033967958714694138
335,CC1206,0.00903952771721703
336,CC1207,-0.00912912478327174
337,CC1208,-0.005611309706067288
338,CC1209,0.006826181299046992
339,CC1210,-0.0010565573855344798
340,CC1211,-0.010410256234371938
341,CC1212,0.0029274782225744925
342,CC1213,0.006747944181221349
343,CC1214,-0.0005589850020375981
344,CC1215,-0.00045141103068856506
345,CC1216,0.0020191403763855833
346,CC1217,-0.005672741375957998
347,CC1218,0.0053561110790633065
348,CC1219,0.016407003408762045
349,CC1220,-0.010749759441945998
350,CC1224,0.012437306343476607
351,CC1225,-0.014371448314303994
352,CC1226,0.00010104296495415431
353,CC1227,0.0031056555494513908
354,CC1228,1.0942266429735809e-06
355,CC1229,0.0029556369755552605
356,CC1230,0.003618356170000151
357,CC1231,0.02364268844526566
358,CC1232,-0.022251332089052674
359,CC1233,0.008566570714430451
360,CC1234,-0.009622900603030109
361,CC1235,-0.003428385476464885
362,CC1236,0.005226433288434804
363,CC1237,-0.011559698447457158
364,CC1238,0.010753765843642642
365,CC1239,-0.00813902863028316
366,CC1240,0.014578418644406257
367,CC1241,0.006121197192666988
368,CC1242,-0.009937586865056403
369,CC1243,-0.003693246751120591
370,CC1244,0.008346500067817984
371,CC1245,-0.011653117838547717
372,CC1246,0.01571358631967317
373,CC1247,0.014534681748748932
374,CC1248,-0.0012138529396412863
375,CC1250,0.011474951321061409
376,CC1251,0.013533398761976541
377,CC1252,-0.020512361438637224
378,CC1253,-0.010652854158528954
379,CC1254,-0.006152977837226651
380,CC1255,-0.010193160345478937
381,CC1256,-0.021712170241996044
382,CC1257,-0.031180163727704966
383,CC1258,-0.03867011408205864
384,CC1259,0.018502180235039488
385,CC1260,0.025659106711963812
386,CC1261,0.01736352863132574
387,CC1262,-0.0046992658168636
388,CC1263,-0.005943945256500072
389,CC1264,0.0038785349420260348
390,CC1265,0.0023840557161877397
391,CC1266,-0.00959127565555205
392,CC1267,-0.016148719487491872
393,CC1268,-0.015144614776957986
394,CC1269,0.005198428475985626
395,CC1270,0.019991539026064556
396,CC1271,-0.004313299030415099
397,CC1272,0.0002328660684804303
398,CC1273,0.014451046390945589
399,CC1274,0.013751107815116539
400,CC1275,0.019778622855475037
401,CC1276,-0.004756808753093834
402,CC1277,-0.0025050804639122023
403,CC1278,-0.00021755988008176092
404,AA99,-0.0006879533137596023
405,AA105,-0.001755385706165053
406,AA111,0.004250663080217024
407,AA117,-0.004669146816986565
408,AA123,0.002972038388685304
409,AA129,0.0011612502904565693
410,AA135,-0.0002139146837524951
411,AA141,-0.0031865630220889764
412,AA163,-0.004319172538522668
413,AA1128,-0.00022588969002248918
414,AA1129,0.0012564453530315152
415,AA1130,-0.002400868541014782
416,AA1131,-0.009331476265729933
417,AA1161,-0.016387560920807863
418,AA1162,-0.002026590752869122
419,AA1163,0.0036949748667750378
420,AA1164,0.0001878440691199558
